"station_id","network_id","station_full_name","site_lon","site_lat","operational_from","operational_to","permanent_installation","oceanops_ref","wmo_code","wigos_id","EDMO_code","summary","DoA_estimation_method","calibration_type","calibration_link","last_calibration_date","institution_name","institution_website","manufacturer","transmit_central_frequency","number_of_transmit_antennas","number_of_receive_antennas","temporal_resolution","radial_QC_velocity_threshold","radial_QC_variance_threshold","radial_QC_temporal_derivative_threshold","radial_QC_median_filter_RCLim","radial_QC_median_filter_AngLim","radial_QC_median_filter_CurLim","radial_QC_average_radial_bearing_min","radial_QC_average_radial_bearing_max","radial_QC_radial_count_threshold","number_of_range_cells","EU_HFR_processing_flag","connected_to_NRT","connected_to_REP","radial_input_folder_path","radial_HFRnetCDF_folder_path","SDC_distribution_flag","SDC_OpenDAP_data_url","SDC_folder_path"
"HATY","HFR-US-EastGulfCoast","Cape Hatteras","-75.5203","35.2574","2006-08-29",NULL,"1",NULL,NULL,NULL,"3660","The data set consists of maps of radial velocity of the sea water surface current collected at Cape Hatteras, NC (HATY) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of North Carolina Chapel Hill (UNC)","https://www.unc.edu/","Codar","4.575","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"HAUL","HFR-US-EastGulfCoast","Haulover Inlet","-80.1217","25.9107","2017-02-10","2019-09-04","1",NULL,NULL,NULL,"3543","The data set consists of maps of radial velocity of the sea water surface current collected at Haulover Inlet, FL (HAUL) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Florida Atlantic University (FAU)","http://fau.edu/","Codar","13.45","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"HBSP","HFR-US-EastGulfCoast","Henderson Beach State Park","-86.4338","30.3832","2008-02-03",NULL,"1",NULL,NULL,NULL,"3837","The data set consists of maps of radial velocity of the sea water surface current collected at Henderson Beach State Park, FL (HBSP) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Southern Mississippi (USM)","https://www.usm.edu/","Codar","4.543","1","1","60","5","1","2","5","30","3","0","360","200","300","1","0","0",,,"0",,
"HBSR","HFR-US-EastGulfCoast","Horseneck Beach State Reserve","-71.0687","41.5088","2019-08-08",NULL,"1",NULL,NULL,NULL,"3844","The data set consists of maps of radial velocity of the sea water surface current collected at Horseneck Beach State Reserve, MA (HBSR) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Woods Hole Oceanographic Institution (WHOI)","https://www.whoi.edu/","UH LERA","16.188","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"HEMP","HFR-US-EastGulfCoast","Hempstead","-73.5898","40.5868","2012-05-28",NULL,"1",NULL,NULL,NULL,"1435","The data set consists of maps of radial velocity of the sea water surface current collected at Hempstead, NY (HEMP) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Rutgers, The State University of New Jersey, Institute of Marine and Coastal Sciences","https://marine.rutgers.edu/","Codar","4.48","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"HIGE","HFR-EUSKOOS","Higer station","-1.78","43.38","2009-01-01",NULL,"1","6204726","6204726","0-22000-0-6204726","1623","The data set consists of maps of radial velocity of the sea water surface current collected at Higer (HIGE) site in the Southeastern Bay of Biscay. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","arubio@azti.es","2023-06-01","AZTI","https://www.euskoos.eus/","CODAR","4.525","1","1","60","1.2","1","1","5","30","1","210","320","200","40","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-EUSKOOS/Radials_ruv/HIGE","/home/radarcombine/EU_HFR_NODE/HFR-EUSKOOS/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-EUSKOOS-HIGE_v3","/home/radarcombine/EU_HFR_NODE/HFR-EUSKOOS/SDC/Radials"
"HILL","HFR-US-EastGulfCoast","Hillsboro","-80.0803","26.2625","2017-04-21","2019-02-20","1",NULL,NULL,NULL,"3543","The data set consists of maps of radial velocity of the sea water surface current collected at Hillsboro, FL (HILL) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Florida Atlantic University (FAU)","http://fau.edu/","Codar","13.45","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"HLPN","HFR-US-EastGulfCoast","Cape Henlopen","-75.0892","38.7941","2016-07-23",NULL,"1",NULL,NULL,NULL,"1435","The data set consists of maps of radial velocity of the sea water surface current collected at Cape Henlopen, DE (HLPN) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Rutgers, The State University of New Jersey, Institute of Marine and Coastal Sciences","https://marine.rutgers.edu/","Codar","25.25","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"HOOK","HFR-US-EastGulfCoast","Sandy Hook","-73.9836","40.4301","2004-10-25",NULL,"1",NULL,NULL,NULL,"1435","The data set consists of maps of radial velocity of the sea water surface current collected at Sandy Hook (HOOK) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Rutgers, The State University of New Jersey, Institute of Marine and Coastal Sciences","https://marine.rutgers.edu/","Codar","4.48","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"INOI","HFR-IrelandWestCoast","Inish Oirr","-9.52","53.06","2015-09-01",NULL,"1","6204713","6204713","0-22000-0-6204713","774","The data set consists of maps of radial velocity of the sea water surface current collected at Inish Oirr (INOI) site along the Western coast of Ireland. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","michael.hartnett@nuigalway.ie",NULL,"National University of Ireland Galway","https://www.nuigalway.ie","Codar","13.5","1","1","60","1","1","1","5","30","1","0","360","200","91","0","0","0",,,"0",,
"IZOL","HFR-NAdr","Izola","13.6866","45.5454","2022-07-01",NULL,"1","6103606","6103606","0-22000-0-6103606","1229","The data set consists of maps of radial velocity of the sea water surface current collected at Izola (IZOL) site in the Gulf of Trieste (Northern Adriatic Sea). Data are averaged over a time interval of 30 minutes. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","branko.cermelj@nib.si; lursella@ogs.it","2023-01-01","NIB - Nacionalni inštitut za biologijo","https://www.nib.si/mbp/en/oceanographic-data-and-measurements/other-oceanographic-data/hf-radar-2","WERA","24.5","1","1","30","1.2","1","1","5","30","1","0","360","200","100","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-NAdr/Radials_asc/IZOL","/home/radarcombine/EU_HFR_NODE/HFR-NAdr/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-NAdr-IZOL_v3",
"JEK ","HFR-US-EastGulfCoast","Jekyll Island","-81.4028","31.0978","2010-05-27","2017-09-18","1",NULL,NULL,NULL,"1465","The data set consists of maps of radial velocity of the sea water surface current collected at Jekyll Island, GA, USA (JEK) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","hfrnet.administrators@sio.ucsd.edu",NULL,"Skidaway Institute of Oceanography (SKIO)","https://www.skio.uga.edu/","WERA","8.395","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"JOMF","HFR-Skagerrak","Jomfruland","9.5667","58.8333","2018-01-01",NULL,"1","6204707","6204707","0-22000-0-6204707","1212","The data set consists of maps of radial velocity of the sea water surface current collected at Jomfruland (JOMF) site in the Skagerrak Strait. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","terjeb@met.no","2020-06-12","Norwegian Meteorological Institute","http://www.met.no","Codar","13.5","1","1","60","1.2","1","1","5","30","1","80","120","200","100","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-Skagerrak/Radials_ruv/JOMF","/home/radarcombine/EU_HFR_NODE/HFR-Skagerrak/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-Skagerrak-JOMF_v3","/home/radarcombine/EU_HFR_NODE/HFR-Skagerrak/SDC/Radials"
"KAK","HFR-US-Hawaii","Kaka'ako","-157.858","21.2917","2010-07-19",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Kaka'ako (KAK) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu","2016-06-22","University of Hawaii (UH)","https://www.hawaii.edu/","Codar","27.3","1","1","60","5","1","2","5","30","3","0","360","200","100","1","0","0",,,"0",,
"KAL","HFR-US-Hawaii","Kalaeloa","-158.084","21.2975","2010-09-08",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Kalaeloa (KAL) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Hawaii (UH)","https://www.hawaii.edu/","Codar","16.046","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"KAP","HFR-US-Hawaii","Kapolei","-158.117","21.3114","2015-09-22",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Kapolei (KAP) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Hawaii (UH)","https://www.hawaii.edu/","Codar","13.5","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"KKH","HFR-US-Hawaii","Keaukaha","-155.048","19.732","2014-03-19",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Keaukaha (KKH) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Hawaii (UH)","https://www.hawaii.edu/","Codar","16.2","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"KNA","HFR-US-Hawaii","Kaena","-158.256","21.5658","2013-03-26",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Kaena (KNA) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Hawaii (UH)","https://www.hawaii.edu/","Codar","16.275","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"KOK","HFR-US-Hawaii","Koko Head","-157.703","21.2614","2010-07-19",NULL,"1",NULL,NULL,NULL,"3826","The data set consists of maps of radial velocity of the sea water surface current collected at Koko Head (KOK) site along the Hawaiian coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Hawaii (UH)","https://www.hawaii.edu/","Codar","16.2","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"LAPS","HFR-CALYPSO","Ghar Lapsi","14.417","35.8283","2020-03-01",NULL,"1","6103598","6103598","0-22000-0-6103598","708","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars of the CALYPSO High Frequency Radar Network at Ghar Lapsi (LAPS) site in the Malta Channel. Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","adam.gauci@um.edu.mt","2020-07-15","University of Malta","https://www.calypsosouth.eu","Codar","13.5","1","1","60","1","1","1","5","30","1","0","15","200","67","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-CALYPSO/Radials_ruv/LPSI","/home/radarcombine/EU_HFR_NODE/HFR-CALYPSO/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-CALYPSO-LAPS_v3",
